mode	pack	slot	group	line	lang	src	text
2	AVD00000	1	0xe34675	24	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	24	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	24	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	24	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	24	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	24	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	24	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	24	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	24	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	24	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	24	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	24	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	25	de	MLG/Text/009c9ea4.olang	Was?!
2	AVD00000	1	0xe34675	25	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	25	en	MLG/Text/009c9ea4.olang	What?!
2	AVD00000	1	0xe34675	25	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	25	es	MLG/Text/009c9ea4.olang	¿Qué?
2	AVD00000	1	0xe34675	25	fr	MLG/Text/009c9ea4.olang	Quoi ?
2	AVD00000	1	0xe34675	25	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	25	it	MLG/Text/009c9ea4.olang	Cosa?!
2	AVD00000	1	0xe34675	25	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	25	ja	MLG/Text/009c9ea4.olang	何を！
2	AVD00000	1	0xe34675	25	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	25	pt	EXLANG/Text/00c7f1dd.olang	O quê?!
2	AVD00000	1	0xe34675	26	de	MLG/Text/009c9ea4.olang	Verdammt!
2	AVD00000	1	0xe34675	26	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	26	en	MLG/Text/009c9ea4.olang	Damn you!
2	AVD00000	1	0xe34675	26	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	26	es	MLG/Text/009c9ea4.olang	¡Maldita sea!
2	AVD00000	1	0xe34675	26	fr	MLG/Text/009c9ea4.olang	Sois maudit !
2	AVD00000	1	0xe34675	26	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	26	it	MLG/Text/009c9ea4.olang	Maledizione!
2	AVD00000	1	0xe34675	26	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	26	ja	MLG/Text/009c9ea4.olang	くそ！
2	AVD00000	1	0xe34675	26	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	26	pt	EXLANG/Text/00c7f1dd.olang	Desgraçado!
2	AVD00000	1	0xe34675	27	de	MLG/Text/009c9ea4.olang	Da bist du!
2	AVD00000	1	0xe34675	27	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	27	en	MLG/Text/009c9ea4.olang	There you are!
2	AVD00000	1	0xe34675	27	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	27	es	MLG/Text/009c9ea4.olang	¡Ahí estás!
2	AVD00000	1	0xe34675	27	fr	MLG/Text/009c9ea4.olang	Te voilà !
2	AVD00000	1	0xe34675	27	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	27	it	MLG/Text/009c9ea4.olang	Eccoti là!
2	AVD00000	1	0xe34675	27	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	27	ja	MLG/Text/009c9ea4.olang	そこか！
2	AVD00000	1	0xe34675	27	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	27	pt	EXLANG/Text/00c7f1dd.olang	Aí está você!
2	AVD00000	1	0xe34675	28	de	MLG/Text/009c9ea4.olang	Starten wir einen neuen Versuch.
2	AVD00000	1	0xe34675	28	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	28	en	MLG/Text/009c9ea4.olang	Let's try that again!
2	AVD00000	1	0xe34675	28	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	28	es	MLG/Text/009c9ea4.olang	Intentémoslo de nuevo.
2	AVD00000	1	0xe34675	28	fr	MLG/Text/009c9ea4.olang	Essayons encore.
2	AVD00000	1	0xe34675	28	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	28	it	MLG/Text/009c9ea4.olang	Riproviamo.
2	AVD00000	1	0xe34675	28	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	28	ja	MLG/Text/009c9ea4.olang	さあ、もう一度行くぞ！
2	AVD00000	1	0xe34675	28	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	28	pt	EXLANG/Text/00c7f1dd.olang	Vamos tentar de novo!
2	AVD00000	1	0xe34675	29	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	29	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	29	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	29	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	29	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	29	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	29	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	29	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	29	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	29	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	29	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	29	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	30	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	30	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	30	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	30	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	30	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	30	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	30	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	30	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	30	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	30	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	30	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	30	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	31	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	31	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	31	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	31	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	31	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	31	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	31	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	31	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	31	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	31	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	31	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	31	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	32	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	32	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	32	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	32	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	32	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	32	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	32	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	32	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	32	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	32	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	32	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	32	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	33	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	33	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	33	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	33	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	33	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	33	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	33	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	33	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	33	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	33	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	33	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	33	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	34	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	34	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	34	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	34	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	34	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	34	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	34	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	34	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	34	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	34	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	34	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	34	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	35	de	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	35	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	35	en	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	35	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	35	es	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	35	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	35	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	35	it	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	35	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	35	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	35	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	35	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	36	de	MLG/Text/009c9ea4.olang	Rufe Kidnapper zurück!
2	AVD00000	1	0xe34675	36	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	36	en	MLG/Text/009c9ea4.olang	Recalling kidnappers!
2	AVD00000	1	0xe34675	36	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	36	es	MLG/Text/009c9ea4.olang	¡Recuperando secuestradores!
2	AVD00000	1	0xe34675	36	fr	MLG/Text/009c9ea4.olang	Rappel Kidnappers !
2	AVD00000	1	0xe34675	36	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	36	it	MLG/Text/009c9ea4.olang	Kidnapper, tornare indietro!
2	AVD00000	1	0xe34675	36	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	36	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	36	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	36	pt	EXLANG/Text/00c7f1dd.olang	Chamando sequestradores!
2	AVD00000	1	0xe34675	37	de	MLG/Text/009c9ea4.olang	Kidnapper, zurück!
2	AVD00000	1	0xe34675	37	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	37	en	MLG/Text/009c9ea4.olang	Kidnappers, come back!
2	AVD00000	1	0xe34675	37	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	37	es	MLG/Text/009c9ea4.olang	¡Secuestradores, regresad!
2	AVD00000	1	0xe34675	37	fr	MLG/Text/009c9ea4.olang	Kidnappers, revenez !
2	AVD00000	1	0xe34675	37	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	37	it	MLG/Text/009c9ea4.olang	Riproviamo.
2	AVD00000	1	0xe34675	37	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	37	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	1	0xe34675	37	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	1	0xe34675	37	pt	EXLANG/Text/00c7f1dd.olang	Sequestradores, voltem!
2	AVD00000	2	0x29956a	0	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	0	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	0	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	0	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	0	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	0	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	0	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	0	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	0	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	0	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	0	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	0	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	1	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	1	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	1	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	1	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	1	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	1	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	1	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	1	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	1	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	1	ja	MLG/Text/009c9ea4.olang	どや？　痛いか？
2	AVD00000	2	0x29956a	1	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	1	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	2	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	2	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	2	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	2	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	2	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	2	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	2	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	2	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	2	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	2	ja	MLG/Text/009c9ea4.olang	いくで いくで いくでぇ！
2	AVD00000	2	0x29956a	2	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	2	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	3	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	3	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	3	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	3	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	3	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	3	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	3	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	3	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	3	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	3	ja	MLG/Text/009c9ea4.olang	キッドナッパー　かますで！
2	AVD00000	2	0x29956a	3	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	3	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	4	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	4	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	4	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	4	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	4	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	4	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	4	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	4	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	4	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	4	ja	MLG/Text/009c9ea4.olang	攻撃モード 変形や！
2	AVD00000	2	0x29956a	4	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	4	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	5	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	5	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	5	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	5	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	5	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	5	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	5	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	5	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	5	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	5	ja	MLG/Text/009c9ea4.olang	もうええわ　通常モード！
2	AVD00000	2	0x29956a	5	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	5	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	6	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	6	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	6	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	6	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	6	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	6	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	6	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	6	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	6	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	6	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	6	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	6	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	7	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	7	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	7	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	7	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	7	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	7	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	7	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	7	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	7	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	7	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	7	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	7	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	8	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	8	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	8	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	8	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	8	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	8	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	8	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	8	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	8	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	8	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	8	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	8	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	9	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	9	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	9	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	9	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	9	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	9	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	9	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	9	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	9	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	9	ja	MLG/Text/009c9ea4.olang	あんた　そこやろ
2	AVD00000	2	0x29956a	9	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	9	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	10	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	10	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	10	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	10	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	10	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	10	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	10	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	10	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	10	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	10	ja	MLG/Text/009c9ea4.olang	もういっぺんいくでえ
2	AVD00000	2	0x29956a	10	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	10	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	11	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	11	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	11	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	11	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	11	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	11	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	11	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	11	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	11	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	11	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	11	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	11	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	12	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	12	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	12	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	12	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	12	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	12	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	12	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	12	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	12	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	12	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	12	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	12	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	13	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	13	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	13	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	13	en	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	13	es	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	13	fr	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	13	fr	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	13	it	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	13	it	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	13	ja	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	13	ja	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	13	pt	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	14	de	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	14	de	EXLANG/Text/00c7f1dd.olang	
2	AVD00000	2	0x29956a	14	en	MLG/Text/009c9ea4.olang	
2	AVD00000	2	0x29956a	14	en	EXLANG/Text/00c7f1dd.olang	
