table_id	lang	group	entry	meta	record	locations	text
0x003afd0d	ja	0xa27d9a	0x000007	0x0402	1967	1967:0x5d3afd0d	何があった？
0x003afd0d	ja	0xa27df6	0x000000	0x0402	1967	1967:0x5d3afd0d	そう 確かにジャックって 呼び続けていた 
0x003afd0d	ja	0xa27df6	0x000001	0x0402	1967	1967:0x5d3afd0d	ジャック…
0x003afd0d	ja	0xa27df6	0x000002	0x0402	1967	1967:0x5d3afd0d	…ねえ 早くここから出たい シャワーを浴びたい！
0x003afd0d	ja	0xa27df6	0x000003	0x0402	1967	1967:0x5d3afd0d	待て 俺にはまだやることがある 
0x003afd0d	ja	0xa27df6	0x000004	0x0402	1967	1967:0x5d3afd0d	まさか？　あなた遺跡に行くの？　置いていかないで！
0x003afd0d	ja	0xa27df6	0x000005	0x0402	1967	1967:0x5d3afd0d	大丈夫だ すぐ仲間を寄越す
0x003afd0d	ja	0xa27df6	0x000006	0x0402	1967	1967:0x5d3afd0d	こちらミラー
0x003afd0d	ja	0xa27df6	0x000007	0x0402	1967	1967:0x5d3afd0d	1名回収してくれ 民間人だ
0x003afd0d	ja	0xa27df6	0x000008	0x0402	1967	1967:0x5d3afd0d	スネーク 民間人を受け入れる余裕はない 
0x003afd0d	ja	0xa27df6	0x000009	0x0402	1967	1967:0x5d3afd0d	なんだと！？　 で いけてるのか？
0x003afd0d	ja	0xa27df6	0x00000a	0x0402	1967	1967:0x5d3afd0d	自分で確かめろ
0x003afd0d	ja	0xa27df6	0x00000b	0x0402	1967	1967:0x5d3afd0d	本人の話が本当なら パスが言ってた友人のようだ 
0x003afd0d	ja	0xa27df6	0x00000c	0x0402	1967	1967:0x5d3afd0d	行方不明の？
0x003afd0d	ja	0xa27df6	0x00000d	0x0402	1967	1967:0x5d3afd0d	ああ 恐らく例の声を録音した本人だ
0x003afd0d	ja	0xa27df6	0x00000f	0x0402	1967	1967:0x5d3afd0d	テープを聴かせてみろ
0x003afd0d	ja	0xa27df6	0x000010	0x0402	1967	1967:0x5d3afd0d	そうか 無事だったんだな 
0x003afd0d	ja	0xa27df6	0x000011	0x0402	1967	1967:0x5d3afd0d	パスも喜ぶはずだ
0x003afd0d	ja	0xa27df6	0x000012	0x0402	1967	1967:0x5d3afd0d	わかった
0x003afd0d	ja	0xb27d78	0x000000	0x0402	1967	1967:0x5d3afd0d	あなた ここの兵士じゃないの？ 
0x003afd0d	ja	0xb27d78	0x000001	0x0402	1967	1967:0x5d3afd0d	お願い 銃を下げて… 
0x003afd0d	ja	0xb27d78	0x000002	0x0402	1967	1967:0x5d3afd0d	あなたは誰？
0x003afd0d	es	0x227d94	0x000000	0x0402	1967	1967:0x5d88284e	Soy... ornitólogo.
0x003afd0d	es	0x227d94	0x000001	0x0402	1967	1967:0x5d88284e	¿Eres un furtivo?
0x003afd0d	es	0x227d94	0x000002	0x0402	1967	1967:0x5d88284e	El arma es para defenderme. Busco un ave muy rara... de Costa Rica.
0x003afd0d	es	0x227d94	0x000003	0x0402	1967	1967:0x5d88284e	¿Cuál? ¿El quetzal?
0x003afd0d	es	0x227d94	0x000004	0x0402	1967	1967:0x5d88284e	Sí, el quetzal.
0x003afd0d	es	0x227db3	0x000000	0x0402	1967	1967:0x5d88284e	Intentaba grabar el canto de un quetzal.
0x003afd0d	es	0x227db3	0x000001	0x0402	1967	1967:0x5d88284e	Atravesé un matorral y vi unas ruinas inmensas ante mí.
0x003afd0d	es	0x227db3	0x000002	0x0402	1967	1967:0x5d88284e	La persigo.
0x003afd0d	es	0x227db3	0x000003	0x0402	1967	1967:0x5d88284e	Te morderá si no la matas.
0x003afd0d	es	0x227db3	0x000004	0x0402	1967	1967:0x5d88284e	¡Vuelve a casa!
0x003afd0d	es	0x227db3	0x000005	0x0402	1967	1967:0x5d88284e	¿Tú grabaste la cinta?
0x003afd0d	es	0x227dd9	0x000000	0x0402	1967	1967:0x5d88284e	Lo único que me dejaron fue la ropa interior.
0x003afd0d	es	0x227dd9	0x000001	0x0402	1967	1967:0x5d88284e	Así no podría escapar.
0x003afd0d	es	0x227dd9	0x000002	0x0402	1967	1967:0x5d88284e	Ahora ni siquiera puedo demostrar quién soy.
0x003afd0d	es	0x227dd9	0x000003	0x0402	1967	1967:0x5d88284e	Así no conseguiré regresar a París.
0x003afd0d	es	0x227dd9	0x000004	0x0402	1967	1967:0x5d88284e	En ese caso, únete a nosotros.
0x003afd0d	es	0x227dd9	0x000005	0x0402	1967	1967:0x5d88284e	¿Qué?
0x003afd0d	es	0x227dd9	0x000006	0x0402	1967	1967:0x5d88284e	Allí no necesitarás pasaporte. Ni siquiera un nombre.
0x003afd0d	es	0x227dd9	0x000007	0x0402	1967	1967:0x5d88284e	Y si en algún momento quieres volver a París, te llevaremos.
0x003afd0d	es	0x227dd9	0x000008	0x0402	1967	1967:0x5d88284e	Lo único que quiero es ducharme, cambiarme... y un cigarrillo.
0x003afd0d	es	0x227dd9	0x000009	0x0402	1967	1967:0x5d88284e	Tengo un puro. Es cubano.
0x003afd0d	es	0x227dd9	0x00000a	0x0402	1967	1967:0x5d88284e	¿No tienes cigarrillos franceses? Me gustan sin filtro. 
0x003afd0d	es	0x227dd9	0x00000b	0x0402	1967	1967:0x5d88284e	Se me han acabado.
0x003afd0d	es	0x227dd9	0x00000c	0x0402	1967	1967:0x5d88284e	Pero si vienes conmigo tendrás todo el tabaco francés que quieras.
0x003afd0d	es	0x327db5	0x000000	0x0402	1967	1967:0x5d88284e	Soy leal a mí misma.
0x003afd0d	es	0x327db5	0x000001	0x0402	1967	1967:0x5d88284e	¿Quién anda ahí?
0x003afd0d	es	0x327db5	0x000002	0x0402	1967	1967:0x5d88284e	La mujer me capturó.
0x003afd0d	es	0x327db5	0x000003	0x0402	1967	1967:0x5d88284e	Pero fue amable. Me dio comida e incluso me bañó todos los días. 
0x003afd0d	es	0x327db5	0x000004	0x0402	1967	1967:0x5d88284e	Me dijo que podría irme en un mes:
0x003afd0d	es	0x327db5	0x000005	0x0402	1967	1967:0x5d88284e	"Hagas lo que hagas, no te quites la venda de los ojos.
0x003afd0d	es	0x327db5	0x000006	0x0402	1967	1967:0x5d88284e	Si lo haces, nunca saldrás de aquí."
0x003afd0d	es	0x427df9	0x000000	0x0402	1967	1967:0x5d88284e	¿Y yo qué?
0x003afd0d	es	0x427df9	0x000001	0x0402	1967	1967:0x5d88284e	No te muevas. ¿Nunca te has preguntado lo que siente un pájaro?
0x003afd0d	es	0x527db7	0x000000	0x0402	1967	1967:0x5d88284e	Supongo que no obedeciste. ¿Cómo escapaste?
0x003afd0d	es	0x527db7	0x000001	0x0402	1967	1967:0x5d88284e	En cuanto tuve la ocasión, robé una tarjeta de identificación.
0x003afd0d	es	0x527db7	0x000002	0x0402	1967	1967:0x5d88284e	Casi me atrapan, pero conseguí esquivarlos.
0x003afd0d	es	0x527db7	0x000003	0x0402	1967	1967:0x5d88284e	Llegaste hasta aquí y entonces la fatiga pudo contigo.
0x003afd0d	es	0x527db7	0x000004	0x0402	1967	1967:0x5d88284e	Estaba descalza... y sin comida.
0x003afd0d	es	0x627d76	0x000000	0x0402	1967	1967:0x5d88284e	¡Ei!
0x003afd0d	es	0x627d76	0x000001	0x0402	1967	1967:0x5d88284e	Ah, tu m'as trouvée ! C'est moi le loup ! (¡Me has encontrado! ¡Ahora te escondes tú!)
0x003afd0d	es	0x627d76	0x000002	0x0402	1967	1967:0x5d88284e	Francesa...
0x003afd0d	es	0x627d76	0x000003	0x0402	1967	1967:0x5d88284e	Fini de jouer à cache-cache. (Basta de jugar al escondite.)
0x003afd0d	es	0x627d76	0x000004	0x0402	1967	1967:0x5d88284e	Dis-moi qui tu es. (Dime quién eres.)
0x003afd0d	es	0x627d98	0x000000	0x0402	1967	1967:0x5d88284e	Son raros, pero no los protege el Convenio de Washington.
0x003afd0d	es	0x627d98	0x000001	0x0402	1967	1967:0x5d88284e	El quetzal mesoamericano está en la lista roja.
0x003afd0d	es	0x627d98	0x000002	0x0402	1967	1967:0x5d88284e	Vaya, estás bien informada.
0x003afd0d	es	0x627d98	0x000003	0x0402	1967	1967:0x5d88284e	Yo también soy ornitóloga.
0x003afd0d	es	0x627d98	0x000004	0x0402	1967	1967:0x5d88284e	Bueno, más tarde compararemos nuestras notas. Toma, bebe un poco.
0x003afd0d	es	0x727dbc	0x000000	0x0402	1967	1967:0x5d88284e	Lo siento. Me la he acabado. 
0x003afd0d	es	0x727dbc	0x000001	0x0402	1967	1967:0x5d88284e	En ese lugar... ¿viste a alguien más? 
0x003afd0d	es	0x727dbc	0x000002	0x0402	1967	1967:0x5d88284e	Bueno, había otra mujer. Pero no llegué a verla.
0x003afd0d	es	0x727dbc	0x000003	0x0402	1967	1967:0x5d88284e	Ya sabes, por la venda.
0x003afd0d	es	0x727dbc	0x000004	0x0402	1967	1967:0x5d88284e	Ah, sí. Solía cantar.
0x003afd0d	es	0x727dbc	0x000005	0x0402	1967	1967:0x5d88284e	¿Cantar? 
0x003afd0d	es	0x727dbc	0x000006	0x0402	1967	1967:0x5d88284e	Era una canción muy extraña.
0x003afd0d	es	0x727dbc	0x000007	0x0402	1967	1967:0x5d88284e	¿Qué tipo de persona era? Supongo que su voz te daría una pista, ¿no?
0x003afd0d	es	0x727dbc	0x000008	0x0402	1967	1967:0x5d88284e	No lo sé. Ni siquiera sé por qué me encerraron.
0x003afd0d	es	0x727dbc	0x000009	0x0402	1967	1967:0x5d88284e	Se quedaron con mi equipo, mi comida, mi pasaporte, el dinero... Todo.
0x003afd0d	es	0x727ddc	0x000000	0x0402	1967	1967:0x5d88284e	Parece el paraíso.
0x003afd0d	es	0x727ddc	0x000001	0x0402	1967	1967:0x5d88284e	No andas desencaminada. Se llama Outer Heaven.
0x003afd0d	es	0x727ddc	0x000002	0x0402	1967	1967:0x5d88284e	Cada vez tiene mejor pinta. 
0x003afd0d	es	0x727ddc	0x000003	0x0402	1967	1967:0x5d88284e	Supongo que habrás echado un vistazo al lugar cuando huías, ¿no?
0x003afd0d	es	0x727ddc	0x000004	0x0402	1967	1967:0x5d88284e	¿Qué hay?
0x003afd0d	es	0x727ddc	0x000005	0x0402	1967	1967:0x5d88284e	Un montón de maquinaria, un ordenador muy grande, como de universidad.
0x003afd0d	es	0x727ddc	0x000006	0x0402	1967	1967:0x5d88284e	¿Y la sala en la que oíste la voz? ¿Había alguien?
0x003afd0d	es	0x727ddc	0x000007	0x0402	1967	1967:0x5d88284e	No lo sé. Había un tubo.
0x003afd0d	es	0x727ddc	0x000008	0x0402	1967	1967:0x5d88284e	Un tubo muy grande al fondo.
0x003afd0d	es	0x727ddc	0x000009	0x0402	1967	1967:0x5d88284e	Me acerqué y oí una voz.
0x003afd0d	es	0x727ddc	0x00000a	0x0402	1967	1967:0x5d88284e	¿Qué decía?
0x003afd0d	es	0x727ddc	0x00000b	0x0402	1967	1967:0x5d88284e	Jack.
0x003afd0d	es	0xa27d77	0x000000	0x0402	1967	1967:0x5d88284e	Por favor, no me mates...
0x003afd0d	es	0xa27d77	0x000001	0x0402	1967	1967:0x5d88284e	No eres un soldado. 
0x003afd0d	es	0xa27d77	0x000002	0x0402	1967	1967:0x5d88284e	Soy turista.
0x003afd0d	es	0xa27d77	0x000003	0x0402	1967	1967:0x5d88284e	¿Cómo te llamas?
0x003afd0d	es	0xa27d77	0x000004	0x0402	1967	1967:0x5d88284e	Por favor...
0x003afd0d	es	0xa27d77	0x000005	0x0402	1967	1967:0x5d88284e	¿Qué estás haciendo aquí?
0x003afd0d	es	0xa27d77	0x000006	0x0402	1967	1967:0x5d88284e	Cécile Cosima Caminades.
0x003afd0d	es	0xa27d9a	0x000000	0x0402	1967	1967:0x5d88284e	Me has salvado.
0x003afd0d	es	0xa27d9a	0x000001	0x0402	1967	1967:0x5d88284e	Me dijeron que esto era un paraíso,
0x003afd0d	es	0xa27d9a	0x000002	0x0402	1967	1967:0x5d88284e	que aquí había más aves raras que en ningún otro lugar,
0x003afd0d	es	0xa27d9a	0x000003	0x0402	1967	1967:0x5d88284e	que no había guerra, que era seguro…
0x003afd0d	es	0xa27d9a	0x000004	0x0402	1967	1967:0x5d88284e	Me dijeron que era el sueño de todo ornitólogo. Pero se equivocaban.
0x003afd0d	es	0xa27d9a	0x000005	0x0402	1967	1967:0x5d88284e	¿Qué sucedió?
0x003afd0d	es	0xa27d9a	0x000006	0x0402	1967	1967:0x5d88284e	Si no hubiese grabado esa estúpida voz...
0x003afd0d	es	0xa27d9a	0x000007	0x0402	1967	1967:0x5d88284e	¿Una voz?
0x003afd0d	es	0xa27df6	0x000000	0x0402	1967	1967:0x5d88284e	Sí, solo decía "Jack" una y otra vez.
0x003afd0d	es	0xa27df6	0x000001	0x0402	1967	1967:0x5d88284e	Jack...
0x003afd0d	es	0xa27df6	0x000002	0x0402	1967	1967:0x5d88284e	Escucha, tienes que sacarme de aquí. ¡Necesito una ducha!
0x003afd0d	es	0xa27df6	0x000003	0x0402	1967	1967:0x5d88284e	Espera aquí. Todavía tengo cosas que hacer.
0x003afd0d	es	0xa27df6	0x000004	0x0402	1967	1967:0x5d88284e	¿Qué? No estarás pensando en entrar ahí, ¿no? ¡No puedes dejarme aquí!
0x003afd0d	es	0xa27df6	0x000005	0x0402	1967	1967:0x5d88284e	Tranquila. Unos amigos míos vendrán a por ti.
0x003afd0d	es	0xa27df6	0x000006	0x0402	1967	1967:0x5d88284e	Aquí Miller.
0x003afd0d	es	0xa27df6	0x000007	0x0402	1967	1967:0x5d88284e	Una para el rescate. Es civil.
0x003afd0d	es	0xa27df6	0x000008	0x0402	1967	1967:0x5d88284e	Snake, aquí ya no hay sitio para más civiles.
0x003afd0d	es	0xa27df6	0x000009	0x0402	1967	1967:0x5d88284e	¿Ni siquiera para una parisina rubia?
0x003afd0d	es	0xa27df6	0x00000a	0x0402	1967	1967:0x5d88284e	¿Cómo? ¿Está buena?
0x003afd0d	es	0xa27df6	0x00000b	0x0402	1967	1967:0x5d88284e	Ya lo verás. Si lo que dice es cierto, creo que tenemos a la amiga de Paz.
0x003afd0d	es	0xa27df6	0x00000c	0x0402	1967	1967:0x5d88284e	¿La que había desaparecido?
0x003afd0d	es	0xa27df6	0x00000d	0x0402	1967	1967:0x5d88284e	Creo que fue ella quien grabó la cinta.
0x003afd0d	es	0xa27df6	0x00000e	0x0402	1967	1967:0x5d88284e	Haz que la escuche cuando llegue ahí.
0x003afd0d	es	0xa27df6	0x00000f	0x0402	1967	1967:0x5d88284e	Así que está a salvo. Me alegro de oírlo.
0x003afd0d	es	0xa27df6	0x000010	0x0402	1967	1967:0x5d88284e	Y seguro que Paz también.
0x003afd0d	es	0xa27df6	0x000011	0x0402	1967	1967:0x5d88284e	Seguro. Snake, las ruinas están más adelante. Ve hacia el norte.
0x003afd0d	es	0xa27df6	0x000012	0x0402	1967	1967:0x5d88284e	Allá voy.
0x003afd0d	es	0xb27d78	0x000000	0x0402	1967	1967:0x5d88284e	¿No eres... uno de los soldados? 
0x003afd0d	es	0xb27d78	0x000001	0x0402	1967	1967:0x5d88284e	Por favor, baja el arma...
0x003afd0d	es	0xb27d78	0x000002	0x0402	1967	1967:0x5d88284e	¿Quién eres?
0x003afd2d	en	0x227e34	0x000000	0x0402	1983	1983:0x5d98268c	Don't move!
0x003afd2d	en	0x227e34	0x000001	0x0402	1983	1983:0x5d98268c	"Don't move"... You men and your guns,\nyou all say the same thing.
0x003afd2d	en	0x227e57	0x000000	0x0402	1983	1983:0x5d98268c	The Boss...
0x003afd2d	en	0x227e57	0x000001	0x0402	1983	1983:0x5d98268c	Well...?! What do you have to say for yourself?!
0x003afd2d	en	0x227e57	0x000002	0x0402	1983	1983:0x5d98268c	...she betrayed America. 
0x003afd2d	en	0x327df8	0x000000	0x0402	1983	1983:0x5d98268c	What... 
0x003afd2d	en	0x327df8	0x000001	0x0402	1983	1983:0x5d98268c	It can't be...
0x003afd2d	en	0x427e1a	0x000000	0x0402	1983	1983:0x5d98268c	Looks like death wasn't ready for you yet.
0x003afd2d	en	0x427e1a	0x000001	0x0402	1983	1983:0x5d98268c	Boss...?!
0x003afd2d	en	0x427e1a	0x000002	0x0402	1983	1983:0x5d98268c	And who might you be?
0x003afd2d	en	0x427e1a	0x000003	0x0402	1983	1983:0x5d98268c	You...
0x003afd2d	en	0x427e1a	0x000004	0x0402	1983	1983:0x5d98268c	Doctor... Strangelove, I presume.
0x003afd2d	en	0x427e1a	0x000005	0x0402	1983	1983:0x5d98268c	...I've been waiting, Snake.
0x003afd2d	en	0x427e1a	0x000006	0x0402	1983	1983:0x5d98268c	Yes, waiting without joy or pleasure...
0x003afd2d	en	0x427e1a	0x000007	0x0402	1983	1983:0x5d98268c	Waiting for the one I despise!
0x003afd2d	en	0x427e3b	0x000000	0x0402	1983	1983:0x5d98268c	I suppose you're here to destroy my research...
0x003afd2d	en	0x427e3b	0x000001	0x0402	1983	1983:0x5d98268c	Yes, I know. Just as I know \nwhat you did 10 years ago.
0x003afd2d	en	0x427e3b	0x000002	0x0402	1983	1983:0x5d98268c	Go on, kill me like you killed her.
0x003afd2d	en	0x427e3b	0x000003	0x0402	1983	1983:0x5d98268c	Kill me like you killed The Boss.
0x003afd2d	en	0x427e3b	0x000004	0x0402	1983	1983:0x5d98268c	Kill me!
0x003afd2d	en	0x427e3b	0x000005	0x0402	1983	1983:0x5d98268c	What exactly do you...?
0x003afd2d	en	0x427e58	0x000000	0x0402	1983	1983:0x5d98268c	She stole a Davy Crockett \nand then defected to the other side.
0x003afd2d	en	0x4fd3ec	0x000000	0x0402	1983	1983:0x5d98268c	Her personal history, military records,\nphysiological data, correspondence, 
0x003afd2d	en	0x4fd3ec	0x000001	0x0402	1983	1983:0x5d98268c	the files for every operation she took part in.
0x003afd2d	en	0x4fd3ec	0x000002	0x0402	1983	1983:0x5d98268c	Every decision she ever made at \nevery possible turn.
0x003afd2d	en	0x4fd3ec	0x000003	0x0402	1983	1983:0x5d98268c	What she took, and what was taken from her.
0x003afd2d	en	0x4fd3ec	0x000004	0x0402	1983	1983:0x5d98268c	Her pain and her pleasure, her joy and sorrow,\nher life and death.
0x003afd2d	en	0x4fd3ec	0x000005	0x0402	1983	1983:0x5d98268c	And yes, even you.
0x003afd2d	en	0x4fd3ec	0x000006	0x0402	1983	1983:0x5d98268c	Wh...why would you do that?
0x003afd2d	en	0x4fd3ec	0x000007	0x0402	1983	1983:0x5d98268c	Coldman sought an MAD based AI that would deliver an effective retaliatory strike 
0x003afd2d	en	0x4fd3ec	0x000008	0x0402	1983	1983:0x5d98268c	against the most appropriate target \nin response to a nuclear attack
0x003afd2d	en	0x4fd3ec	0x000009	0x0402	1983	1983:0x5d98268c	from a hypothetical adversary.
0x003afd2d	en	0x4fd3ec	0x00000a	0x0402	1983	1983:0x5d98268c	An unmanned device to act as a deterrent,\ncapable of making the decisions
0x003afd2d	en	0x527e5b	0x000000	0x0402	1983	1983:0x5d98268c	She used an American nuclear weapon \nto attack Soviet territory.
0x003afd2d	en	0x527e5b	0x000001	0x0402	1983	1983:0x5d98268c	The only way for Washington to prove\nits innocence to Moscow... 
0x003afd2d	en	0x527e5b	0x000002	0x0402	1983	1983:0x5d98268c	was to eliminate the traitor themselves.
0x003afd2d	en	0x527e5b	0x000003	0x0402	1983	1983:0x5d98268c	The Boss' death was the only thing that could have prevented all-out nuclear war.
0x003afd2d	en	0x527e5b	0x000004	0x0402	1983	1983:0x5d98268c	Is that what you call the "truth"?
0x003afd2d	en	0x527e5b	0x000005	0x0402	1983	1983:0x5d98268c	It's the truth as it was told to me.
0x003afd2d	en	0x527e5b	0x000006	0x0402	1983	1983:0x5d98268c	So the truth is that you sullied \nthe reputation of your mentor, 
0x003afd2d	en	0x527e5b	0x000007	0x0402	1983	1983:0x5d98268c	the woman you loved most in this world,\nbefore you buried her?
0x003afd2d	en	0x527e5b	0x000008	0x0402	1983	1983:0x5d98268c	...It was my mission.
0x003afd2d	en	0x527e5b	0x000009	0x0402	1983	1983:0x5d98268c	Hmph. So that's the conclusion you came to\nin order to live with yourself.
0x003afd2d	en	0x527e5b	0x00000a	0x0402	1983	1983:0x5d98268c	What's The Boss to you?
0x003afd2d	en	0x527e5b	0x00000b	0x0402	1983	1983:0x5d98268c	I'm the one she abandoned \nwhen she left this world.
0x003afd2d	en	0x527e5b	0x00000c	0x0402	1983	1983:0x5d98268c	I won't rest until I get answers \nfrom the woman I loved. 
0x003afd2d	en	0x527e5b	0x00000d	0x0402	1983	1983:0x5d98268c	You and I are the same. We are the walking dead.
0x003afd2d	en	0x527ec1	0x000000	0x0402	1983	1983:0x5d98268c	Boss...?
0x003afd2d	en	0x527ec1	0x000001	0x0402	1983	1983:0x5d98268c	Jack!
0x003afd2d	en	0x527ec1	0x000002	0x0402	1983	1983:0x5d98268c	Boss...
0x003afd2d	en	0x527ec1	0x000003	0x0402	1983	1983:0x5d98268c	Jack!
0x003afd2d	en	0x527ec1	0x000004	0x0402	1983	1983:0x5d98268c	Go home! I'm not your Boss anymore!
0x003afd2d	en	0x527ec1	0x000005	0x0402	1983	1983:0x5d98268c	Boss...?
0x003afd2d	en	0x527ec1	0x000006	0x0402	1983	1983:0x5d98268c	Go home!
0x003afd2d	en	0x527ec1	0x000007	0x0402	1983	1983:0x5d98268c	No, I...
0x003afd2d	en	0x597e7d	0x000000	0x0402	1983	1983:0x5d98268c	This is my baby, my Morpho butterfly.\nIt's neither pupa nor cocoon, but an imago, 
0x003afd2d	en	0x597e7d	0x000001	0x0402	1983	1983:0x5d98268c	a complete individual, \nin the fullest sense of the word.
0x003afd2d	en	0x597e7d	0x000002	0x0402	1983	1983:0x5d98268c	Is someone there?
0x003afd2d	en	0x597e7d	0x000003	0x0402	1983	1983:0x5d98268c	Boss...
0x003afd2d	en	0x597e7d	0x000004	0x0402	1983	1983:0x5d98268c	We have a visitor. I'll introduce him.
0x003afd2d	en	0x597e7d	0x000005	0x0402	1983	1983:0x5d98268c	...Don't try anything foolish.
0x003afd2d	en	0x597e7d	0x000006	0x0402	1983	1983:0x5d98268c	As long as we're in here, I can reduce you to carbon at the press of a button.
0x003afd2d	en	0x597e7d	0x000007	0x0402	1983	1983:0x5d98268c	Who are you?
0x003afd2d	en	0x6e8b94	0x000000	0x0402	1983	1983:0x5d98268c	...Care for a sniff?
0x003afd2d	en	0x6e8b94	0x000001	0x0402	1983	1983:0x5d98268c	It's only snuff. You're a cigar man, aren't you? 
0x003afd2d	en	0x6e8b94	0x000002	0x0402	1983	1983:0x5d98268c	Well, there's no smoking in there,\nso if you want to meet her,
0x003afd2d	en	0x6e8b94	0x000003	0x0402	1983	1983:0x5d98268c	you'd best partake now.
0x003afd2d	en	0x6e8b94	0x000004	0x0402	1983	1983:0x5d98268c	...Follow me.
0x003afd2d	en	0x727ea0	0x000000	0x0402	1983	1983:0x5d98268c	and taking the actions that human beings cannot.
0x003afd2d	en	0x727ea0	0x000001	0x0402	1983	1983:0x5d98268c	I therefore concluded he required a cool,\ncalculating machine 
0x003afd2d	en	0x727ea0	0x000002	0x0402	1983	1983:0x5d98268c	programmed to inflict swift, sure,\nand utter annihilation upon the enemy. 
0x003afd2d	en	0x727ea0	0x000003	0x0402	1983	1983:0x5d98268c	No retaliation. 
0x003afd2d	en	0x727ea0	0x000004	0x0402	1983	1983:0x5d98268c	But he took it upon himself\nto come up with a different answer.
0x003afd2d	en	0x727ea0	0x000005	0x0402	1983	1983:0x5d98268c	He said he needed the thought patterns of \nthe very finest rational mind, 
0x003afd2d	en	0x727ea0	0x000006	0x0402	1983	1983:0x5d98268c	one that thought on a global scale, took both past and future into consideration,
0x003afd2d	en	0x727ea0	0x000007	0x0402	1983	1983:0x5d98268c	and reached the best decision, \nno matter how painful.
0x003afd2d	en	0x727ea0	0x000008	0x0402	1983	1983:0x5d98268c	And that's why you asked for \neverything they had on The Boss?
0x003afd2d	en	0x727ea0	0x000009	0x0402	1983	1983:0x5d98268c	It was the logical thing to do.
0x003afd2d	en	0x727ea0	0x00000a	0x0402	1983	1983:0x5d98268c	I knew of only one person \nwho could be entrusted with the fate 
0x003afd2d	en	0x727ea0	0x00000b	0x0402	1983	1983:0x5d98268c	of the entire human race.
0x003afd2d	en	0x727ea0	0x00000c	0x0402	1983	1983:0x5d98268c	What's your real goal here?
0x003afd2d	en	0x727ea0	0x00000d	0x0402	1983	1983:0x5d98268c	To clear her name.
0x003afd2d	en	0x727ea0	0x00000e	0x0402	1983	1983:0x5d98268c	Why was a legendary hero forced \nto betray her country? 
0x003afd2d	en	0x727ea0	0x00000f	0x0402	1983	1983:0x5d98268c	Why was she targeted for assassination by you,\nher most beloved disciple?
0x003afd2d	en	0x727ea0	0x000010	0x0402	1983	1983:0x5d98268c	I have no use for fabrications...
0x003afd2d	en	0x727ea0	0x000011	0x0402	1983	1983:0x5d98268c	I want the truth... The Boss' last will.
0x003afd2d	en	0x927e5e	0x000000	0x0402	1983	1983:0x5d98268c	Would you like to meet her?
0x003afd2d	en	0x927e5e	0x000001	0x0402	1983	1983:0x5d98268c	The Boss is gone.
0x003afd2d	en	0x927e5e	0x000002	0x0402	1983	1983:0x5d98268c	Not so fast!
0x003afd2d	en	0x927e5e	0x000003	0x0402	1983	1983:0x5d98268c	You'd like to meet her, wouldn't you? \nI can arrange it.
0x003afd2d	en	0x927e5e	0x000004	0x0402	1983	1983:0x5d98268c	You took her life. I gave it back.
0x003afd2d	en	0x927e5e	0x000005	0x0402	1983	1983:0x5d98268c	...You what?
0x003afd2d	en	0x927e99	0x000000	0x0402	1983	1983:0x5d98268c	A man...
0x003afd2d	en	0x927e99	0x000001	0x0402	1983	1983:0x5d98268c	A war fighter...
0x003afd2d	en	0x927e99	0x000002	0x0402	1983	1983:0x5d98268c	Boss? ...Is that you?
0x003afd2d	en	0x927e99	0x000003	0x0402	1983	1983:0x5d98268c	I call it the Mammal Pod.
0x003afd2d	en	0x927e99	0x000004	0x0402	1983	1983:0x5d98268c	Mammal Pod?
0x003afd2d	en	0x927e99	0x000005	0x0402	1983	1983:0x5d98268c	For my participation on the project, 
0x003afd2d	en	0x927e99	0x000006	0x0402	1983	1983:0x5d98268c	I demanded access to \nall information on The Boss. 
0x003afd2d	en	0x927e99	0x000007	0x0402	1983	1983:0x5d98268c	Everything the CIA had.
0x003afd2d	en	0x927ec3	0x000000	0x0402	1983	1983:0x5d98268c	Complete your mission, Snake.\nExtinguish that noble soul once again, if you can.
0x003afd2d	en	0xa27eba	0x000000	0x0402	1983	1983:0x5d98268c	You must be dying to know yourself.
0x003afd2d	en	0xa27eba	0x000001	0x0402	1983	1983:0x5d98268c	No...
0x003afd2d	en	0xa27eba	0x000002	0x0402	1983	1983:0x5d98268c	No. She abandoned her country... \nabandoned us all.
0x003afd2d	en	0xa27eba	0x000003	0x0402	1983	1983:0x5d98268c	Really...
0x003afd2d	en	0xa27eba	0x000004	0x0402	1983	1983:0x5d98268c	You think you understand her feelings?
0x003afd2d	en	0xa27eba	0x000005	0x0402	1983	1983:0x5d98268c	You're trying to recreate The Boss' last will... \nis that it?
0x003afd2d	en	0xa27eba	0x000006	0x0402	1983	1983:0x5d98268c	Why don't you ask her yourself... Jack?
0x003afd2d	en	0xa27eba	0x000007	0x0402	1983	1983:0x5d98268c	Jack....
0x003afd2d	en	0xa27eba	0x000008	0x0402	1983	1983:0x5d98268c	What..?
0x003afd2d	en	0xa27eba	0x000009	0x0402	1983	1983:0x5d98268c	Jack?
0x003afd2d	en	0xb27e3c	0x000000	0x0402	1983	1983:0x5d98268c	Come on, Snake! Or should I say, Big Boss? 
0x003afd2d	en	0xb27e3c	0x000001	0x0402	1983	1983:0x5d98268c	That filthy title given you as reward for murder...\nDo you still wear it with pride?
