rec	file	table_id	lang	group	entry	key	meta	text
31	lang_system_it.olang	0x005caf77	it	0x34cd5c	0x32ed5d	0x000d94	0x0402	Tempo di gioco
31	lang_system_it.olang	0x005caf77	it	0x34cd5c	0xbbd985	0x000d94	0x0402	%02d/%02d/%04d %s
31	lang_system_it.olang	0x005caf77	it	0x34cd5c	0xbdbab4	0x000d94	0x0402	METAL GEAR SOLID PEACE WALKER
31	lang_system_it.olang	0x005caf77	it	0x34cd5c	0xde0ae1	0x000d94	0x0402	Nome del giocatore
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x0ca408	0x000d94	0x0001	OGGETTI
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x1ed30b	0x000d94	0x0001	INVIATO ALLA MOTHER BASE
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x519da7	0x000d94	0x0001	ARMI
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x5a64ba	0x000d94	0x0001	N.D.
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x8370e6	0x000d94	0x0001	B
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x852ac4	0x000d94	0x0001	CQC
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x857306	0x000d94	0x0001	USA:
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0x8587fb	0x000d94	0x0001	ZZZ
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xa5de60	0x000d94	0x0001	LASCIA:
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xa80716	0x000d94	0x0001	RICARICA
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xad671e	0x000d94	0x0001	STR
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xb73540	0x000d94	0x0001	NON PUOI
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xc950ed	0x000d94	0x0001	VUOTO
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xd283b9	0x000d94	0x0001	CAMBIA:
31	lang_system_it.olang	0x005caf77	it	0x3ce568	0xd57705	0x000d94	0x0001	S
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x05137c	0x000d94	0x0402	Iniziare il gioco senza salvare i dati?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x0c06a1	0x000d94	0x0402	Impossibile catturare l'immagine.
Non è stato possibile creare la cartella
relativa ai dati delle immagini.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x131080	0x000d94	0x0402	Spazio libero insufficiente sul 
Memory<I=BL>Stick<I=TM>.
Questo gioco richiede almeno 544 KB di spazio libero per poter salvare i dati.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x1329fc	0x000d94	0x0402	I dati installati danneggiati sono stati eliminati.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x17d9ff	0x000d94	0x0402	Si è verificato un errore durante la lettura dei dati dal Memory<I=BL>Stick<I=TM>. I dati installati e/o scaricati potrebbero essere danneggiati.
Si consiglia di reinstallare.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x220a93	0x000d94	0x0402	Controllo del Memory<I=BL>Stick<I=TM> in corso...
Non rimuovere il Memory<I=BL>Stick<I=TM>
o spegnere il sistema.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x2a761c	0x000d94	0x0402	La funzionalità d'installazione dati è stata disabilitata poiché il Memory<I=BL>Stick<I=TM> è stato rimosso o si è entrati nella modalità Sospensione. Riabilitarla?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x2a922e	0x000d94	0x0402	Uscire dal gioco senza salvare i dati?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x2cc873	0x000d94	0x0402	Impossibile scattare la foto.
Non è stato possibile creare un file con
i dati dell'immagine.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x2e2681	0x000d94	0x0402	Impossibile catturare l'immagine.
Il Memory<I=BL>Stick<I=TM> non è inserito
correttamente.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x368dde	0x000d94	0x0402	Il gioco dipende dal file di salvataggio creato inizialmente. Non rimuovere il Memory<I=BL>Stick<I=TM> o sostituirlo con un altro Memory<I=BL>Stick<I=TM> durante la fase di gioco, altrimenti potresti danneggiare il tuo file di salvataggio.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x3b222d	0x000d94	0x0402	Questo software salva automaticamente
i dati in certi momenti del gioco.
Non rimuovere il Memory<I=BL>Stick<I=TM>
e non spegnere il tuo sistema PSP<I=TM> 
quando la spia accesso 
Memory<I=BL>Stick<I=TM> sta lampeggiando.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x437cf5	0x000d94	0x0402	Spazio libero insufficiente sul
Memory<I=BL>Stick<I=TM>. Questo software
richiede almeno XXMB di spazio libero
per salvare i dati di gioco. Non è possibile
utilizzare questo software senza un
Memory<I=BL>Stick<I=TM>. Cancella dei dati per
liberare dello spazio, oppure inserisci un
Memory<I=BL>Stick<I=TM> con almeno XXMB
di spazio libero.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x4762bf	0x000d94	0x0402	Si è verificato un errore.
Non è stato possibile catturare
l'immagine.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x4b32b5	0x000d94	0x0402	Nessun dato sul Memory<I=BL>Stick<I=TM>.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x53ae98	0x000d94	0x0402	Impossibile catturare l'immagine.
Spazio libero insufficiente sul
Memory<I=BL>Stick<I=TM>. Per salvare i dati
relativi all'immagine sono necessari
almeno 64 KB di spazio libero.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x557616	0x000d94	0x0402	Disconnessione dalla rete...
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x5c26bc	0x000d94	0x0402	Salvataggio dei dati dell'immagine...
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x5f4765	0x000d94	0x0402	Il Memory<I=BL>Stick<I=TM> non è inserito 
correttamente. Non è possibile
utilizzare questo software senza un
Memory<I=BL>Stick<I=TM>. Inserisci un
Memory<I=BL>Stick<I=TM> con almeno 33 MB di
spazio libero.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x70268a	0x000d94	0x0402	(不要)タイトルメニューに戻ります。
よろしいですか？
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x704f39	0x000d94	0x0402	Il Memory<I=BL>Stick<I=TM> è stato rimosso o si è fatto accesso alla modalità Sospensione. Uscita dal menu in corso.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x80d48f	0x000d94	0x0402	Le funzionalità che usano i dati sul Memory<I=BL>Stick<I=TM> sono state disabilitate dopo che si è verificato un errore nella lettura dei dati su di esso.
Queste funzionalità saranno disponibili solo dopo l'inizializzazione. Effettuare l'inizializzazione?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x823848	0x000d94	0x0402	Salvataggio fallito.
Il Memory<I=BL>Stick<I=TM> è bloccato.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x82f915	0x000d94	0x0402	Impossibile creare nuovi dati di salvataggio.
È stato già raggiunto il numero massimo 
di file di salvataggio (3).
Usa un Memory<I=BL>Stick<I=TM> contenente 
meno di 3 file di salvataggio oppure
cancella dei dati dal Memory<I=BL>Stick<I=TM> 
così che restino meno di 3 file di  
salvataggio.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x8911d9	0x000d94	0x0402	Il Memory<I=BL>Stick<I=TM> non è inserito 
correttamente. Non è possibile
utilizzare questo software senza un
Memory<I=BL>Stick<I=TM>. Inserisci un
Memory<I=BL>Stick<I=TM> contenente dati di
salvataggio relativi a questo gioco
oppure uno con almeno 33 MB di
spazio libero.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x8cee30	0x000d94	0x0402	(不要)クリアデータをセーブしますか？
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x915aaa	0x000d94	0x0402	Il Memory<I=BL>Stick<I=TM> non è inserito
correttamente. Inserisci
un Memory<I=BL>Stick<I=TM> contenente i tuoi 
dati di salvataggio.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0x93a0b2	0x000d94	0x0402	Non esistono dati di salvataggio.
Inserisci un Memory<I=BL>Stick<I=TM> 
contenente i tuoi dati di salvataggio.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xa6ed53	0x000d94	0x0402	Impossibile catturare l'immagine.
L'interruttore di protezione della
scrittura del Memory<I=BL>Stick<I=TM>
è attivato (ON).
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xaa0c5c	0x000d94	0x0402	Questo gioco utilizza una funzionalità d'installazione dati.
Rimuovere il Memory<I=BL>Stick<I=TM> o accedere alla modalità Sospensione durante il gioco disabiliterà temporaneamente l'accesso ai dati di gioco installati.

* La funzionalità d'installazione dati accelera i tempi di caricamento e attiva l'audio nelle chiamate CODEC durante il gioco.

Se la funzionalità d'installazione dati è disabilitata, può essere ripristinata tornando alla schermata di selezione della missione.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xacdf21	0x000d94	0x0402	Impossibile effettuare il salvataggio.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xb2a743	0x000d94	0x0402	Connessione alla rete in corso...
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xb9cf74	0x000d94	0x0402	Ripristino dalla modalità Sospensione. 
I dati sul Memory<I=BL>Stick<I=TM> devono essere aggiornati. Esci dal menu e poi rientra ancora.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xbb65cf	0x000d94	0x0402	Il Memory<I=BL>Stick<I=TM> non è inserito
correttamente. Questo software richiede
almeno 33 MB di spazio libero per salvare
i dati di gioco.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xbba0fd	0x000d94	0x0402	Salvataggio in corso...
Non rimuovere il Memory<I=BL>Stick<I=TM>
o spegnere il sistema.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xbdbae8	0x000d94	0x0402	I dati sono danneggiati.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xbf8c25	0x000d94	0x0402	(不要)ゲームを続行することができません。
タイトルに戻りますか？
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xc792ef	0x000d94	0x0402	I dati dell'immagine sono stati salvati
con il seguente nome:
filenamefilenamefilenamefilenamefilename
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xcd693c	0x000d94	0x0402	La funzionalità d'installazione dati ha fallito l'attivazione.
I dati potrebbero essere danneggiati.
Si raccomanda di reinstallare dal menu INSTALLAZIONE DATI sotto il menu dei titoli.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xd24e1f	0x000d94	0x0402	Inizializzazione dati sul Memory<I=BL>Stick<I=TM> fallita.
I dati potrebbero essere danneggiati.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xd2e783	0x000d94	0x0402	Impossibile effettuare il salvataggio.
Vuoi riprovare?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xd34610	0x000d94	0x0402	Il Memory<I=BL>Stick<I=TM> contiene dei dati di sistema danneggiati. Vuoi selezionare i dati per poterli eliminare?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xe19f82	0x000d94	0x0402	È stato inserito un Memory<I=BL>Stick<I=TM>.
I dati sul Memory<I=BL>Stick<I=TM> devono essere aggiornati. Esci dal menu e poi rientra ancora per eseguire l'aggiornamento.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xe5e0de	0x000d94	0x0402	Vuoi selezionare i dati da eliminare?
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xe605f1	0x000d94	0x0402	Sì
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xe93c5e	0x000d94	0x0402	I dati VOCALOID selezionati nelle impostazioni CO-OPS Comms non sono stati trovati su questo Memory<I=BL>Stick<I=TM>. Le corrispondenti impostazioni di CO-OPS Comms sono state ripristinate ai valori predefiniti.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xe93ea0	0x000d94	0x0402	Salvataggio effettuato con successo.
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xf71dce	0x000d94	0x0402	(不要)メモリースティック™が抜かれたため、
オートセーブ機能がOFFになっています。
オートセーブ機能がONの状態でないと、
サイバーバルをプレイすることは出来ません。

オートセーブ機能をＯＮにします。
よろしいですか？
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xf72ed6	0x000d94	0x0402	No
31	lang_system_it.olang	0x005caf77	it	0x8b79b6	0xffa130	0x000d94	0x0402	Spazio libero insufficiente sul
Memory<I=BL>Stick<I=TM>. Questo gioco
richiede almeno XXMB di spazio libero
per salvare i dati di gioco.
31	lang_system_it.olang	0x005caf77	it	0x95e004	0x6d61f6	0x000d94	0x0402	Sono stati rilevati dei caratteri non utilizzabili. I seguenti caratteri non sono consentiti.
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x2e2345	0x000d94	0x0001	A
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x2e2347	0x000d94	0x0001	S
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x2e2351	0x000d94	0x0001	M
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x2e2357	0x000d94	0x0001	R
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x3df22b	0x000d94	0x0402	Rimuovi scheda:<I=×>
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x462c3e	0x000d94	0x0001	ATTENZIONE.
SUPPORTO MEMORIA BLOCCATO.
ORA NON g POSSIBILE RIMUOVERE L'UNITa DI MEMORIA.
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0x9c9aa9	0x000d94	0x0001	SUPPORTO MEMORIA BLOCCATO.
31	lang_system_it.olang	0x005caf77	it	0xb4becf	0xaf002f	0x000d94	0x0402	TEMPO + %02d
31	lang_system_sp.olang	0x005caf77	sp	0x132a46	0x937448	0x000ed0	0x0402	Se ha producido un error. Número de error:
31	lang_system_sp.olang	0x005caf77	sp	0x132a46	0x937449	0x000ed0	0x0402	El interruptor WLAN/WIRELESS no está encendido.
Enciéndelo para conectarte.
31	lang_system_sp.olang	0x005caf77	sp	0x132a46	0x93744b	0x000ed0	0x0402	Error al conectarse al servidor.
31	lang_system_sp.olang	0x005caf77	sp	0x34cd5c	0x16cc30	0x000ed0	0x0402	Nuevos Datos Guardados
31	lang_system_sp.olang	0x005caf77	sp	0x34cd5c	0x32ed5d	0x000ed0	0x0402	Tiempo de Juego
31	lang_system_sp.olang	0x005caf77	sp	0x34cd5c	0xbbd985	0x000ed0	0x0402	%02d/%02d/%04d %s
31	lang_system_sp.olang	0x005caf77	sp	0x34cd5c	0xbdbab4	0x000ed0	0x0402	METAL GEAR SOLID PEACE WALKER
31	lang_system_sp.olang	0x005caf77	sp	0x34cd5c	0xde0ae1	0x000ed0	0x0402	Nombre del Jugador
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x0ca408	0x000ed0	0x0001	OBJETOS
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x1ed30b	0x000ed0	0x0001	ENVIADO A MOTHER BASE
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x519da7	0x000ed0	0x0001	ARMAS
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x5a64ba	0x000ed0	0x0001	N/D
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x8370e6	0x000ed0	0x0001	B
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x852ac4	0x000ed0	0x0001	CQC
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x857306	0x000ed0	0x0001	UTILIZAR:
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0x8587fb	0x000ed0	0x0001	ZZZ
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xa5de60	0x000ed0	0x0001	DEJAR:
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xa80716	0x000ed0	0x0001	RECARGANDO
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xad671e	0x000ed0	0x0001	ATU
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xb73540	0x000ed0	0x0001	NO SE PUEDE
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xc950ed	0x000ed0	0x0001	VACIO
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xd283b9	0x000ed0	0x0001	CAMBIAR:
31	lang_system_sp.olang	0x005caf77	sp	0x3ce568	0xd57705	0x000ed0	0x0001	S
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x05137c	0x000ed0	0x0402	¿Quieres iniciar la partida sin guardar datos?
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x0c06a1	0x000ed0	0x0402	Fallo al capturar la pantalla.
No se pudo crear una carpeta 
de datos de pantalla.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x131080	0x000ed0	0x0402	No hay suficiente espacio libre en el Memory<I=BL>Stick<I=TM>.
Este juego necesita al menos 544 KB de espacio libre
para guardar los datos.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x1329fc	0x000ed0	0x0402	Se han borrado los datos instalados dañados.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x17d9ff	0x000ed0	0x0402	Se ha producido un error al leer el Memory<I=BL>Stick<I=TM>. Los datos instalados y/o descargados pueden estar dañados.
Se recomienda reinstalarlos.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x220a93	0x000ed0	0x0402	Comprobando el Memory<I=BL>Stick<I=TM>...
No quites el Memory<I=BL>Stick<I=TM> 
o apagues el sistema.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x2a761c	0x000ed0	0x0402	La función de instalación de datos se ha desactivado porque
se ha extraído el Memory<I=BL>Stick<I=TM> o se ha activado el modo de suspensión. ¿Deseas activarla?
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x2a922e	0x000ed0	0x0402	¿Quieres salir de la partida sin guardar datos?
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x2cc873	0x000ed0	0x0402	Fallo al capturar la pantalla.
No se pudo crear un archivo 
de datos de pantalla.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x2e2681	0x000ed0	0x0402	Fallo al capturar la pantalla.
El Memory<I=BL>Stick<I=TM> no está 
insertado correctamente.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x368dde	0x000ed0	0x0402	Este juego utiliza el archivo guardado que creas al principio. No extraigas el Memory<I=BL>Stick<I=TM> ni lo cambies por otro Memory<I=BL>Stick<I=TM> durante el juego porque tu archivo guardado puede dañarse.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x3b222d	0x000ed0	0x0402	Este juego guarda los datos automáticamente
en ciertos puntos. No extraigas
el Memory<I=BL>Stick<I=TM> ni apagues
tu sistema PSP<I=TM> mientras 
el indicador de acceso Memory<I=BL>Stick<I=TM> 
esté parpadeando.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x437cf5	0x000ed0	0x0402	Insuficiente espacio libre en el 
Memory<I=BL>Stick<I=TM>. Este juego requiere al 
menos XXMB de espacio libre para 
guardar los datos. Este juego no se puede 
jugar sin un Memory<I=BL>Stick<I=TM>. Borra los 
datos para crear espacio libre adicional, o 
inserta un Memory<I=BL>Stick<I=TM> con al menos 
XXMB de espacio libre.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x4762bf	0x000ed0	0x0402	Ha ocurrido un error.
Fallo al capturar la pantalla.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x4b32b5	0x000ed0	0x0402	No hay datos en el Memory<I=BL>Stick<I=TM>.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x53ae98	0x000ed0	0x0402	Fallo al capturar la pantalla.
No hay suficiente espacio libre en el 
Memory<I=BL>Stick<I=TM>. Se necesitan al menos 
64KB de espacio libre para guardar los 
datos de la pantalla.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x557616	0x000ed0	0x0402	Desconectando de la red...
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x5c26bc	0x000ed0	0x0402	Guardando los datos de la pantalla...
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x5f4765	0x000ed0	0x0402	El Memory<I=BL>Stick<I=TM> no está insertado 
correctamente. Este juego no se puede 
jugar sin un Memory<I=BL>Stick<I=TM>. Por favor 
inserta un Memory<I=BL>Stick<I=TM> con al menos 
33MB de espacio libre.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x70268a	0x000ed0	0x0402	(不要)タイトルメニューに戻ります。
よろしいですか？
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x704f39	0x000ed0	0x0402	Se ha extraído el Memory<I=BL>Stick<I=TM> o se ha activado el modo de suspensión. Abandonando menú.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x80d48f	0x000ed0	0x0402	Se han desactivado las funciones que usan datos del Memory<I=BL>Stick<I=TM> porque se produjo un error al leer los datos. 
Las funciones estarán disponibles solo después de iniciarlos. ¿Deseas iniciarlos?
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x823848	0x000ed0	0x0402	No se ha podido guardar.
El Memory<I=BL>Stick<I=TM> está bloqueado.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x82f915	0x000ed0	0x0402	No es posible crear datos guardados nuevos.
Ya se ha alcanzado el número máximo 
de archivos de datos guardados (3).
Usa un Memory<I=BL>Stick<I=TM> que 
contenga menos de 3 archivos 
o borra datos guardados del 
Memory<I=BL>Stick<I=TM> actual
para que haya menos de 3.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x8911d9	0x000ed0	0x0402	El Memory<I=BL>Stick<I=TM> no está insertado 
correctamente. Este juego no se puede 
jugar sin un Memory<I=BL>Stick<I=TM>. Por favor 
inserta un Memory<I=BL>Stick<I=TM> con datos 
guardados de este juego, o uno con al 
menos 33MB de espacio libre.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x8cee30	0x000ed0	0x0402	(不要)クリアデータをセーブしますか？
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x915aaa	0x000ed0	0x0402	El Memory<I=BL>Stick<I=TM> no está insertado 
correctamente. Por favor inserta un 
Memory<I=BL>Stick<I=TM> con tus datos 
guardados.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0x93a0b2	0x000ed0	0x0402	No hay datos guardados.
Por favor inserta un Memory<I=BL>Stick<I=TM> 
con tus datos guardados.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xa6ed53	0x000ed0	0x0402	No se ha podido capturar la imagen
El Memory<I=BL>Stick<I=TM> está
protegido contra escritura.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xaa0c5c	0x000ed0	0x0402	Este juego utiliza una función de instalación de datos.
Si extraes el Memory<I=BL>Stick<I=TM> o activas el modo de suspensión durante la partida, impedirás temporalmente el acceso a los datos del juego instalados.

* La instalación de datos reduce el tiempo de carga y activa el audio en las llamadas de Codec durante el juego.

Si la función de instalación de datos está desactivada, puedes activarla regresando a la pantalla de selección de misión.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xacdf21	0x000ed0	0x0402	No se pudo guardar.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xb2a743	0x000ed0	0x0402	Conectando a la red...
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xb9cf74	0x000ed0	0x0402	Regreso del modo de suspensión.
Hay que actualizar los datos del Memory<I=BL>Stick<I=TM>. Sal del menú y vuelve a entrar.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xbb65cf	0x000ed0	0x0402	El Memory<I=BL>Stick<I=TM> no está insertado 
correctamente. Este juego requiere al 
menos 33MB de espacio libre para 
guardar datos.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xbba0fd	0x000ed0	0x0402	Guardando...
No quites el Memory<I=BL>Stick<I=TM> 
o apagues el sistema.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xbdbae8	0x000ed0	0x0402	Los datos están dañados.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xbf8c25	0x000ed0	0x0402	(不要)ゲームを続行することができません。
タイトルに戻りますか？
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xc792ef	0x000ed0	0x0402	Datos de pantalla guardados bajo el 
siguiente nombre:
filenamefilenamefilenamefilenamefilename
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xcd693c	0x000ed0	0x0402	No se ha podido activar la función de instalación de datos.
Los datos pueden estar dañados. 
Se recomienda repetir la instalación desde la opción Instalar datos del menú de título.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xd24e1f	0x000ed0	0x0402	No se han podido iniciar los datos del Memory<I=BL>Stick<I=TM>.
Los datos pueden estar dañados.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xd2e783	0x000ed0	0x0402	No se pudo guardar.
¿Volver a intentar?
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xd34610	0x000ed0	0x0402	El Memory<I=BL>Stick<I=TM> contiene datos del sistema dañados.  ¿Quieres seleccionar datos para borrarlos?  
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xe19f82	0x000ed0	0x0402	Se ha insertado un Memory<I=BL>Stick<I=TM>.
Hay que actualizar los datos del Memory<I=BL>Stick<I=TM>. Sal del menú y vuelve a entrar para actualizarlo.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xe5e0de	0x000ed0	0x0402	¿Quieres seleccionar archivos para borrar?
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xe605f1	0x000ed0	0x0402	Sí
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xe93c5e	0x000ed0	0x0402	No se han encontrado los datos de VOCALOID seleccionados en tus ajustes de mensajes de CO-OPS en el Memory<I=BL>Stick<I=TM>. Se han recuperado los ajustes predeterminados de los mensajes de CO-OPS correspondientes.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xe93ea0	0x000ed0	0x0402	Éxito al guardar.
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xf71dce	0x000ed0	0x0402	(不要)メモリースティック™が抜かれたため、
オートセーブ機能がOFFになっています。
オートセーブ機能がONの状態でないと、
サイバーバルをプレイすることは出来ません。

オートセーブ機能をＯＮにします。
よろしいですか？
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xf72ed6	0x000ed0	0x0402	No
31	lang_system_sp.olang	0x005caf77	sp	0x8b79b6	0xffa130	0x000ed0	0x0402	Insuficiente espacio libre en el 
Memory<I=BL>Stick<I=TM>. Este juego requiere al 
menos XXMB de espacio libre para 
guardar los datos.
31	lang_system_sp.olang	0x005caf77	sp	0x95e004	0x6d61f6	0x000ed0	0x0402	Contiene caracteres no permitidos. No se permiten los siguientes caracteres.
31	lang_system_sp.olang	0x005caf77	sp	0xb4becf	0x2e2345	0x000ed0	0x0001	A
31	lang_system_sp.olang	0x005caf77	sp	0xb4becf	0x2e2347	0x000ed0	0x0001	C
31	lang_system_sp.olang	0x005caf77	sp	0xb4becf	0x2e2351	0x000ed0	0x0001	M
31	lang_system_sp.olang	0x005caf77	sp	0xb4becf	0x2e2357	0x000ed0	0x0001	S
31	lang_system_sp.olang	0x005caf77	sp	0xb4becf	0x3df22b	0x000ed0	0x0402	Extraer placa:<I=×>
