sector	off	idx	line	script_class	voice_ids	text
368	0x170070	94215	18	latin	v_bri_dsl0050_000_1	pour créer un véritable système expert, une « IA\nforte ».\n
368	0x170070	94215	19	latin	v_bri_dsl0050_000_1	On ne peut pas confier le destin du monde à\nquelque chose\n
368	0x170070	94215	20	latin	v_bri_dsl0050_000_1	n’ayant pas une vision globale parfaite.\n
368	0x170070	94215	21	latin	v_bri_dsl0050_000_1	J’aurais pu construire un simple système expert\nen un rien de temps.\n
368	0x170070	94215	22	latin	v_bri_dsl0050_000_1	Qu’est-ce que tu dirais d’un système qui\ndéterminerait le type d’armement à emporter\n
368	0x170070	94215	23	latin	v_bri_dsl0050_000_1	en fonction des paramètres de la mission ?\n
368	0x170070	94215	24	latin	v_bri_dsl0050_000_1	Sans moi. Je ne confierai pas ma vie au jugement\nde quelqu’un d’autre.\n
368	0x170070	94215	25	latin	v_bri_dsl0050_000_1	Surtout pas à celui d’une machine.\n
368	0x170ad0	94381	0	latin	v_bri_dsl0060_000_1	Avec la technologie actuelle, les unités d’IA sont\ntrès volumineuses.\n
368	0x170ad0	94381	1	latin	v_bri_dsl0060_000_1	Mais avec les progrès en matière de circuits\nimprimés, elles seront de plus en plus petites.\n
368	0x170ad0	94381	2	latin	v_bri_dsl0060_000_1	Aussi petites qu’un cerveau humain, et peut-être\nmême plus petites encore.\n
368	0x170ad0	94381	3	latin	v_bri_dsl0060_000_1	Comme dans le même temps, la robotique va\nprogresser,\n
368	0x170ad0	94381	4	latin	v_bri_dsl0060_000_1	on sera en mesure de créer des androïdes, des\nrobots ayant forme humaine. Et puis…\n
368	0x170ad0	94381	5	latin	v_bri_dsl0060_000_1	Et puis quoi ?\n
368	0x170ad0	94381	6	latin	v_bri_dsl0060_000_1	Est-il nécessaire que je dise à ta place ?\n
368	0x170ad0	94381	7	latin	v_bri_dsl0060_000_1	Ne me dis pas que tu penses à créer un androïde\nà l’image de The Boss...\n
368	0x170ad0	94381	8	latin	v_bri_dsl0060_000_1	Je parie que l’idée t’a aussi traversé l’esprit. De\npouvoir la retrouver un jour ?\n
368	0x170ad0	94381	9	latin	v_bri_dsl0060_000_1	Ça suffit ! Je ne veux pas en entendre parler !\n
368	0x170ad0	94381	10	latin	v_bri_dsl0060_000_1	Je comprends. Je ne voulais pas t’offenser.\n
368	0x170ad0	94381	11	latin	v_bri_dsl0060_000_1	En réalité, l’IA a toutes les chances d’évoluer\ndans la direction opposée.\n
369	0x1715a0	94554	0	latin	v_bri_dsl0070_000_0	Tout à l'heure, tu as dit que l'unité mammifère était\nun papillon. Pas une chrysalide ou un cocon, mais\nun imago.\n
369	0x1715a0	94554	1	latin	v_bri_dsl0070_000_0	Oui. Oui, les versions qui ont précédé l'unité\nmammifère étaient des étapes de travail.\n
369	0x1715a0	94554	2	latin	v_bri_dsl0070_000_0	Des étapes ?\n
369	0x1715a0	94554	3	latin	v_bri_dsl0070_000_0	Elles suffisaient pour faire fonctionner l’engin.\n
369	0x1715a0	94554	4	latin	v_bri_dsl0070_000_0	Mais elles ne pouvaient pas prendre de décision en\nmatière de riposte nucléaire.\n
369	0x1715a0	94554	5	latin	v_bri_dsl0070_000_0	Elles n’étaient pas assez abouties. Ce n’étaient\nque des pupes.\n
369	0x1715a0	94554	6	latin	v_bri_dsl0070_000_0	Ce n’est qu’une fois les données de The Boss\najoutées que l’IA a pris forme,\n
369	0x1715a0	94554	7	latin	v_bri_dsl0070_000_0	s’est transformée en papillon et a pris son envol.\n
369	0x1715a0	94554	8	latin	v_bri_dsl0070_000_0	Et c’est pour ça que le Peace Walker est décoré\nd’un papillon...\n
369	0x1715a0	94554	9	latin	v_bri_dsl0070_000_0	J’ai donné le nom de code « BS-Imago » à l’unité\nmammifère de l’IA.\n
369	0x1715a0	94554	10	latin	v_bri_dsl0070_000_0	« BS » pour Boss.\n
369	0x171a40	94628	0	latin	v_bri_dsl0070_010_0	Cet énorme hélico automatique, Huey l’appelait\nChrysalis.\n
369	0x171a40	94628	1	latin	v_bri_dsl0070_010_0	C’est encore un de vos noms de codes d’IA ?\n
369	0x171a40	94628	2	latin	v_bri_dsl0070_010_0	Oui. Tu parles du TJ-Chrysalis 6000.\n
369	0x171a40	94628	3	latin	v_bri_dsl0070_010_0	Il y a aussi le GW-Pupa 5000, le TR-Coocon 7000...\n
369	0x171a40	94628	4	latin	v_bri_dsl0070_010_0	J'ai compris... Un modèle à coussin d’air et un\nmodèle à chenille…\n
369	0x171a40	94628	5	latin	v_bri_dsl0070_010_0	Et ces lettres, TJ, GW ou je ne sais quoi, ce sont\ndes initiales ?\n
369	0x171a40	94628	6	latin	v_bri_dsl0070_010_0	Exact. Les initiales des présidents américains dont\nles visages sont sculptés\n
369	0x171a40	94628	7	latin	v_bri_dsl0070_010_0	sur le mont Rushmore.\n
369	0x171a40	94628	8	latin	v_bri_dsl0070_010_0	Alors, il en manque un.\n
369	0x171a40	94628	9	latin	v_bri_dsl0070_010_0	Je l’ai attribué à l’unité reptilienne. AL-Aurelia\n8000.\n
369	0x171a40	94628	10	latin	v_bri_dsl0070_010_0	Aurelia... un autre mot pour chrysalide... la pupe\njuste avant qu'elle n'émerge.\n
369	0x171a40	94628	11	latin	v_bri_dsl0070_010_0	Toutes les initiales, à l’exception de « BS », ont\nété choisies par Coldman.\n
369	0x171a40	94628	12	latin	v_bri_dsl0070_010_0	Les miennes, je les ai trouvées au sein de la\nprestigieuse royauté britannique.\n
369	0x171a40	94628	13	latin	v_bri_dsl0070_010_0	MS, AV, EW...\n
369	0x171a40	94628	14	latin	v_bri_dsl0070_010_0	À quoi ça correspond ?\n
369	0x171a40	94628	15	latin	v_bri_dsl0070_010_0	Tu ne devines pas ? Mary Stuart, Alexandrina\nVictoria et Elizabeth Windsor...\n
369	0x171a40	94628	16	latin	v_bri_dsl0070_010_0	Que des reines. Évidemment.\n
370	0x172050	94725	0	latin	v_bri_dsl0080_000_0	Qu’est-ce que tu voulais dire par « le fantôme\ndans la machine » ?\n
370	0x172050	94725	1	latin	v_bri_dsl0080_000_0	Ah, ça... C’est une expression inventée par le\nphilosophe Gilbert Ryle.\n
370	0x172050	94725	2	latin	v_bri_dsl0080_000_0	Tu connais Descartes, non ?\n
370	0x172050	94725	3	latin	v_bri_dsl0080_000_0	« Je pense donc je suis... »\n
370	0x172050	94725	4	latin	v_bri_dsl0080_000_0	C’est ça. Descartes avait épousé la théorie du\ndualisme du corps et de l’esprit.\n
370	0x172050	94725	5	latin	v_bri_dsl0080_000_0	Il pensait que notre esprit pensant existe dans une\ndimension différente de celle de notre corps,\n
370	0x172050	94725	6	latin	v_bri_dsl0080_000_0	qui lui est régi par les lois de la physique.\n
370	0x172050	94725	7	latin	v_bri_dsl0080_000_0	Si c’était vrai, alors ne pourrait-on pas dire qu’un\n« corps » mécanique\n
370	0x172050	94725	8	latin	v_bri_dsl0080_000_0	doté d’un fantôme d’« esprit » serait un être\nhumain ?\n
370	0x172050	94725	9	latin	v_bri_dsl0080_000_0	Ryle faisait la critique de Descartes sur ce point.\n
370	0x172050	94725	10	latin	v_bri_dsl0080_000_0	Pour lui, une telle chose ne pouvait être humaine.\n
370	0x172050	94725	11	latin	v_bri_dsl0080_000_0	Pourquoi en as-tu parlé ?\n
370	0x172050	94725	12	latin	v_bri_dsl0080_000_0	Je ne pensais pas spécialement à Ryle quand je\nl’ai dit.\n
370	0x172050	94725	13	latin	v_bri_dsl0080_000_0	Je me suis seulement dit que si une personne est\nconstituée d'une mécanique et d'un fantôme,\n
370	0x172050	94725	14	latin	v_bri_dsl0080_000_0	l'inverse est peut-être vrai aussi.\n
370	0x172050	94725	15	latin	v_bri_dsl0080_000_0	Peut-être qu’en plaçant un fantôme dans une\nmachine, on pourrait donner naissance à une\nnouvelle personne.\n
370	0x172050	94725	16	latin	v_bri_dsl0080_000_0	C’était ton idée pour l’IA de The Boss ?\n
370	0x172050	94725	17	latin	v_bri_dsl0080_000_0	À l’instant où tu as arraché les cartes mémoire,\nl’unité mammifère a cessé de fonctionner.\n
370	0x172050	94725	18	latin	v_bri_dsl0080_000_0	Elle aurait dû être morte.\n
370	0x172050	94725	19	latin	v_bri_dsl0080_000_0	Et pourtant, le Peace Walker s’est fait justice en\nentonnant une chanson de paix.\n
370	0x172050	94725	20	latin	v_bri_dsl0080_000_0	J’ai vraiment eu le sentiment... que son âme avait\ntrouvé refuge dans le Peace Walker.\n
370	0x1728a0	94858	0	latin	v_bri_dsl0100_000_1	Tu connais le film « 2001 : L’Odyssée de\nl’espace » ?\n
370	0x1728a0	94858	1	latin	v_bri_dsl0100_000_1	J’en ai entendu parler, mais...\n
370	0x1728a0	94858	2	latin	v_bri_dsl0100_000_1	Évidemment. Je ne m’attendais pas à ce que tu\nsois assez cultivé pour apprécier ce genre de\nchose.\n
370	0x1728a0	94858	3	latin	v_bri_dsl0100_000_1	Merci. Quand même...\n
370	0x1728a0	94858	4	latin	v_bri_dsl0100_000_1	Dans « 2001 », il y a une IA appelée HAL,\n
370	0x1728a0	94858	5	latin	v_bri_dsl0100_000_1	un système très sophistiqué qui contrôle un\nvaisseau d’exploration.\n
370	0x1728a0	94858	6	latin	v_bri_dsl0100_000_1	Il peut discuter et même jouer aux échecs.\n
370	0x1728a0	94858	7	latin	v_bri_dsl0100_000_1	Ah. Où est-ce que j’ai déjà entendu ça...\n
370	0x1728a0	94858	8	latin	v_bri_dsl0100_000_1	La manière dont HAL est dépeint est magistrale.\n
370	0x1728a0	94858	9	latin	v_bri_dsl0100_000_1	Comment ça ?\n
370	0x1728a0	94858	10	latin	v_bri_dsl0100_000_1	HAL a reçu des ordres secrets que même le\ncapitaine du vaisseau ignore.\n
370	0x1728a0	94858	11	latin	v_bri_dsl0100_000_1	Bien sûr, il n’est pas autorisé à les divulguer à\nl’équipage. Le stress que cela lui provoque le fait\ncraquer.\n
370	0x1728a0	94858	12	latin	v_bri_dsl0100_000_1	Craquer ?\n
370	0x1728a0	94858	13	latin	v_bri_dsl0100_000_1	Il devient fou. Certains ont une autre interprétation.\n
370	0x1728a0	94858	14	latin	v_bri_dsl0100_000_1	HAL finit par tuer tous les membres d’équipage un\npar un, jusqu’à ce que le capitaine le mette hors\ncircuit.\n
370	0x1728a0	94858	15	latin	v_bri_dsl0100_000_1	Le film nous offre une vision passionnante de l’IA,\ncomment elle se développe, son utilité, ses défauts\net sa peur de la mort.\n
370	0x1728a0	94858	16	latin	v_bri_dsl0100_000_1	Tu as dû le trouver très utile à tes recherches,\nalors.\n
370	0x1728a0	94858	17	latin	v_bri_dsl0100_000_1	Pourquoi es-tu toujours aussi... terre-à-terre ?\n
370	0x1728a0	94858	18	latin	v_bri_dsl0100_000_1	Peu importe qu’il soit utile ou non. Ce qui compte,\nc’est qu’il m’a inspirée.\n
370	0x1728a0	94858	19	latin	v_bri_dsl0100_000_1	Donc, il a été utile.\n
370	0x1728a0	94858	20	latin	v_bri_dsl0100_000_1	Laisse tomber. Le personnage de HAL n’était pas\nla seule merveille de ce film.\n
370	0x1728a0	94858	21	latin	v_bri_dsl0100_000_1	Il renfermait aussi de nombreux indices sur le futur\nde l’évolution humaine. Un film en phase avec\nl’époque.\n
371	0x173130	94995	0	latin	v_bri_dsl0110_000_1	Strangelove, quand as-tu rencontré The Boss pour\nla première fois ?\n
371	0x173130	94995	1	latin	v_bri_dsl0110_000_1	Est-ce qu’elle t’a parlé de ce qu’elle avait vu\ndans l’espace ?\n
371	0x173130	94995	2	latin	v_bri_dsl0110_000_1	Oui.\n
371	0x173130	94995	3	latin	v_bri_dsl0110_000_1	J’ai vu la même chose qu’elle.\n
371	0x173130	94995	4	latin	v_bri_dsl0110_000_1	Les Russes battent les Américains dans l’espace\navec Spoutnik,\n
371	0x173130	94995	5	latin	v_bri_dsl0110_000_1	alors l’Amérique se précipite pour envoyer le\npremier homme dans l’espace.\n
371	0x173130	94995	6	latin	v_bri_dsl0110_000_1	Elle était un des cobayes ultrasecrets que la NASA\na expédiés dans la froide noirceur de l’espace.\n
371	0x173130	94995	7	latin	v_bri_dsl0110_000_1	J’ai pris part à ce projet. En tant que scientifique.\n
371	0x173130	94995	8	latin	v_bri_dsl0110_000_1	Tu étais avec elle... ?\n
371	0x173130	94995	9	latin	v_bri_dsl0110_000_1	Oui... Pour un bref moment, nous n’avons plus été\nqu’une, elle et moi.\n
371	0x173130	94995	10	latin	v_bri_dsl0110_000_1	Nous nous étions cherchées... Et nous nous\nsommes complétées.\n
371	0x173130	94995	11	latin	v_bri_dsl0110_000_1	Savais-tu qu’en chaque femme, il existe un univers,\n
371	0x173130	94995	12	latin	v_bri_dsl0110_000_1	et que nous pouvons le ressentir mutuellement.\n
371	0x173130	94995	13	latin	v_bri_dsl0110_000_1	Nous nous sommes trouvées grâce à l’empathie\ndont fait preuve le cerveau féminin.\n
371	0x173130	94995	14	latin	v_bri_dsl0110_000_1	Et le temps a passé... J’ai commencé à avoir des\ndoutes sur le fait de sacrifier une âme aussi noble.\n
371	0x173130	94995	15	latin	v_bri_dsl0110_000_1	Pourquoi auraient-ils... ? Pourquoi devait-elle ?\n
371	0x173130	94995	16	latin	v_bri_dsl0110_000_1	Le vol d’essai a réussi de justesse. Elle est\nmiraculeusement revenue en vie.\n
371	0x173130	94995	17	latin	v_bri_dsl0110_000_1	Mais son corps et son esprit avaient été\nterriblement mutilés et il n'y avait rien que je\npuisse faire pour elle.\n
371	0x173130	94995	18	latin	v_bri_dsl0110_000_1	Nous n’étions plus unies.\n
371	0x173130	94995	19	latin	v_bri_dsl0110_000_1	Elle est partie et moi, n’ayant plus d’autre raison\nde vivre, je me suis plongée dans les recherches\nsur l’IA.\n
371	0x173130	94995	20	latin	v_bri_dsl0110_000_1	Avec l’espoir que plus jamais personne n’aurait à\nfaire le même sacrifice qu’elle.\n
371	0x173130	94995	21	latin	v_bri_dsl0110_000_1	Je ne savais pas...\n
371	0x173130	94995	22	latin	v_bri_dsl0110_000_1	C’est sans importance.\n
371	0x173130	94995	23	latin	v_bri_dsl0110_000_1	Nous sommes des navires qui se sont croisés dans\nla nuit...\n
371	0x173130	94995	24	latin	v_bri_dsl0110_000_1	Un jour, si ça t’intéresse, je te raconterai la\nversion longue de l’histoire.\n
371	0x173af0	95151	0	latin	v_bri_dsl0120_000_1	Tu m’as plutôt bien accueilli dans la base au\nCosta Rica.\n
371	0x173af0	95151	1	latin	v_bri_dsl0120_000_1	Pardon de ce que j'ai fait. Mais il fallait que je\nsache.\n
371	0x173af0	95151	2	latin	v_bri_dsl0120_000_1	Le dernier geste de The Boss ?\n
371	0x173af0	95151	3	latin	v_bri_dsl0120_000_1	Oui. En implémentant ses pensées et ses actes\ndans l’IA, je la modelais à son image.\n
371	0x173af0	95151	4	latin	v_bri_dsl0120_000_1	La seule chose que je ne comprenais pas, c’était\nson dernier geste.\n
371	0x173af0	95151	5	latin	v_bri_dsl0120_000_1	L’opération Snake Eater...\n
371	0x173af0	95151	6	latin	v_bri_dsl0120_000_1	Officiellement, elle aurait trahi son pays avant de\npasser à l’ennemi... et tu l’aurais tuée.\n
371	0x173af0	95151	7	latin	v_bri_dsl0120_000_1	Mais ça n’a aucun sens. The Boss aurait été la\ndernière personne au monde à trahir son pays.\n
371	0x173af0	95151	8	latin	v_bri_dsl0120_000_1	Ça ne tient pas d’un point de vue logique.\n
371	0x173af0	95151	9	latin	v_bri_dsl0120_000_1	Ça l’était, hein ?\n
371	0x173af0	95151	10	latin	v_bri_dsl0120_000_1	Cet illogisme interne empêchait l’activation\ncorrecte de l’IA.\n
371	0x173af0	95151	11	latin	v_bri_dsl0120_000_1	Exactement comme le dysfonctionnement de HAL\ndans le film.\n
371	0x173af0	95151	12	latin	v_bri_dsl0120_000_1	Je comprends le raisonnement. Mais il me fallait\nune preuve.\n
371	0x173af0	95151	13	latin	v_bri_dsl0120_000_1	Une preuve de son dernier geste. De ses\nvéritables intentions. Coûte que coûte.\n
371	0x173af0	95151	14	latin	v_bri_dsl0120_000_1	Alors, tu as essayé de m’extirper l’info, hein ?\n
371	0x173af0	95151	15	latin	v_bri_dsl0120_000_1	C’est exactement ce que j’ai fait. Ton silence\nétait la réponse que j’attendais.\n
372	0x174140	95252	0	latin	v_bri_dsl0130_000_1	Ce cheval blanc que montait The Boss...\n
372	0x174140	95252	1	latin	v_bri_dsl0130_000_1	L’Andalou, oui.\n
372	0x174140	95252	2	latin	v_bri_dsl0130_000_1	Comment est-il arrivé au Costa Rica ?\n
372	0x174140	95252	3	latin	v_bri_dsl0130_000_1	Je l’ai cherché. C’était le témoin de ses derniers\ninstants, même s’il ne peut pas parler. Je l’ai\ntrouvé et ramené ici.\n
372	0x174140	95252	4	latin	v_bri_dsl0130_000_1	Où ça ? J'aurais parié qu'il avait été réduit en\nbouillie par les MiG...\n
372	0x174140	95252	5	latin	v_bri_dsl0130_000_1	Je l’ai cherché jusqu’au bout du monde ce\ncheval...\n
372	0x174140	95252	6	latin	v_bri_dsl0130_000_1	et je l’ai finalement trouvé sur un marché aux\nchevaux en Angleterre.\n
372	0x174140	95252	7	latin	v_bri_dsl0130_000_1	En Angleterre ? Es-tu en train de me dire qu’il a\ntraversé l’Oural,\n
372	0x174140	95252	8	latin	v_bri_dsl0130_000_1	toute l’Europe et la Manche ?\n
372	0x174140	95252	9	latin	v_bri_dsl0130_000_1	Qui peut le dire ? Sans doute quelqu’un l’a-t-il\namené là.\n
372	0x174140	95252	10	latin	v_bri_dsl0130_000_1	Il ne t’est pas venu à l’idée qu’il pouvait s’agir\nd’un autre Andalou lui ressemblant parfaitement ?\n
372	0x174140	95252	11	latin	v_bri_dsl0130_000_1	Je ne peux pas le prouver... Ou plutôt, je ne le\npouvais pas.\n
372	0x174140	95252	12	latin	v_bri_dsl0130_000_1	Qu'est-ce que tu veux dire ?\n
372	0x174140	95252	13	latin	v_bri_dsl0130_000_1	Tu devrais le savoir mieux que moi. Ce cheval ne\nlaisserait personne le monter.\n
372	0x174140	95252	14	latin	v_bri_dsl0130_000_1	Et crois-moi, j’ai failli me tuer en essayant.\n
372	0x174140	95252	15	latin	v_bri_dsl0130_000_1	Le seul cavalier qu’il acceptait, c’était toi…\n
372	0x174140	95252	16	latin	v_bri_dsl0130_000_1	C’était ma preuve, même si je ne voulais pas\nl’admettre.\n
372	0x174140	95252	17	latin	v_bri_dsl0130_000_1	Dire que je l’ai envoyé à la mort.\n
372	0x174140	95252	18	latin	v_bri_dsl0130_000_1	Mais dans sa dernière chevauchée, il a retrouvé\ntoute la gloire de sa jeunesse.\n
372	0x174140	95252	19	latin	v_bri_dsl0130_000_1	Usant ses dernières forces pour suivre son ancien\nmaître…\n
372	0x174140	95252	20	latin	v_bri_dsl0130_000_1	N’importe quel cheval rêverait d’une fin pareille.\n
372	0x174940	95380	0	latin	v_bri_dsl0140_000_1	Qu’est-ce que tu penses du dernier geste du\nPeace Walker ?\n
372	0x174940	95380	1	latin	v_bri_dsl0140_000_1	J’ai recréé son schéma de pensées à l’identique.\n
372	0x174940	95380	2	latin	v_bri_dsl0140_000_1	C’est exactement ce qu’elle aurait fait.\n
372	0x174940	95380	3	latin	v_bri_dsl0140_000_1	L’esprit le plus empathique du monde a pesé le\npassé, l'avenir\n
372	0x174940	95380	4	latin	v_bri_dsl0140_000_1	et le monde entier... et a décidé de ne pas riposter.\n
372	0x174940	95380	5	latin	v_bri_dsl0140_000_1	Savoir cela me suffit.\n
372	0x174940	95380	6	latin	v_bri_dsl0140_000_1	Donc, ce que tu veux dire, c’est qu’on n’a pas\nbesoin de la dissuasion pour avoir la paix ?\n
372	0x174940	95380	7	latin	v_bri_dsl0140_000_1	Je n’ai pas dit cela. L’important est de souhaiter\nla paix.\n
372	0x174940	95380	8	latin	v_bri_dsl0140_000_1	MSF a besoin d’un moyen de se protéger de la\npuissance des nations.\n
372	0x174940	95380	9	latin	v_bri_dsl0140_000_1	La survie exige des actes et des idées\npragmatiques.\n
372	0x174940	95380	10	latin	v_bri_dsl0140_000_1	Mais, tu dois conserver tes idéaux.\n
372	0x174940	95380	11	latin	v_bri_dsl0140_000_1	Si tu perdais tes idéaux face à la réalité...\n
372	0x174940	95380	12	latin	v_bri_dsl0140_000_1	Je doute que MSF y survive.\n
373	0x175590	95577	0	latin	v_bri_dsl0160_000_1	Alors, tu étais à l’ARPA avant d’être ici ?\n
373	0x175590	95577	1	latin	v_bri_dsl0160_000_1	Oui. À l’époque, c’était le seul endroit où je\npouvais gagner ma vie en faisant de la recherche\nsur l’IA.\n
373	0x175590	95577	2	latin	v_bri_dsl0160_000_1	Et avant ?\n
373	0x175590	95577	3	latin	v_bri_dsl0160_000_1	J’ai débuté à la NASA. C’est là que je l’ai\nrencontrée.\n
373	0x175590	95577	4	latin	v_bri_dsl0160_000_1	Quand The Boss est allée dans l’espace...\n
373	0x175590	95577	5	latin	v_bri_dsl0160_000_1	Oui. C’est cet incident qui m’a détournée de\nl’ingénierie spatiale.\n
373	0x175590	95577	6	latin	v_bri_dsl0160_000_1	L’espace est un endroit trop dangereux pour\nl’homme.\n
373	0x175590	95577	7	latin	v_bri_dsl0160_000_1	C’est ce qui m’a pressée de développer des IA.\n
373	0x175590	95577	8	latin	v_bri_dsl0160_000_1	En fait, les fusées sont devenues plus fiables et\nles hommes ont marché sur la Lune...\n
373	0x175590	95577	9	latin	v_bri_dsl0160_000_1	En tout cas, c’était une victoire bien vide de sens.\n
373	0x175590	95577	10	latin	v_bri_dsl0160_000_1	Quand on y réfléchit, un missile nucléaire, ce n’est\nqu’une fusée avec une ogive nucléaire.\n
373	0x175590	95577	11	latin	v_bri_dsl0160_000_1	Donc, prendre l’initiative dans la course à\nl’espace, c’était la même chose qu’une\ndémonstration de force militaire.\n
373	0x175590	95577	12	latin	v_bri_dsl0160_000_1	Mais les coûts budgétaires étaient trop\nconséquents pour Moscou ou Washington.\n
373	0x175590	95577	13	latin	v_bri_dsl0160_000_1	Oui, et puis il y a eu la crise des missiles de Cuba\net la guerre du Viet Nam. Et puis la Détente est\nvenue...\n
373	0x175590	95577	14	latin	v_bri_dsl0160_000_1	Ayant repris la main sur les Soviétiques avec son\nalunissage, l’Amérique a fermé le programme\nApollo en 72.\n
373	0x175590	95577	15	latin	v_bri_dsl0160_000_1	C’est vers cette époque que l’ARPA a vu réduire\nses effectifs et a été rebaptisé DARPA, le « D »\nétant pour « défense ».\n
373	0x175590	95577	16	latin	v_bri_dsl0160_000_1	Les perspectives de pouvoir poursuivre mes\nrecherches s’amenuisant, la proposition de\nColdman a été un don du ciel.\n
373	0x175590	95577	17	latin	v_bri_dsl0160_000_1	C’était aussi une opportunité de leur faire\nrassembler des données sur elle.\n
373	0x175590	95577	18	latin	v_bri_dsl0160_000_1	Et le résultat final, c’est ce bazar.\n
373	0x175590	95577	19	latin	v_bri_dsl0160_000_1	Mais elle nous a appris quelque chose d’important\n: la noblesse de la paix.\n
375	0x177510	96081	0	latin	v_bri_dsl0190_000_0	Cécile et toi, vous aviez l’air de bien vous amuser\ndans ce labo.\n
375	0x177510	96081	1	latin	v_bri_dsl0190_000_0	Que... Qu'est-ce que tu insinues ? Je l'ai gardée\nuniquement parce que je ne voulais pas que notre\nsecret soit divulgué...\n
375	0x177510	96081	2	latin	v_bri_dsl0190_000_0	Et les séances dans la salle de bain ?\n
375	0x177510	96081	3	latin	v_bri_dsl0190_000_0	Tu aurais pu la laisser seule et l’enfermer de\nl’extérieur.\n
375	0x177510	96081	4	latin	v_bri_dsl0190_000_0	Oui, bon... elle avait l’air inquiète, alors j’ai...\n
375	0x177510	96081	5	latin	v_bri_dsl0190_000_0	Pourquoi aurait-elle été inquiète ?\n
375	0x177510	96081	6	latin	v_bri_dsl0190_000_0	Elle était belle. Je ne faisais qu’admirer sa beauté.\n
375	0x177510	96081	7	latin	v_bri_dsl0190_000_0	Elle était terrifiée.\n
375	0x177510	96081	8	latin	v_bri_dsl0190_000_0	Je ne lui voulais aucun mal. Elle le savait. J'en suis\nsûre.\n
375	0x177510	96081	9	latin	v_bri_dsl0190_000_0	Mais elle s’est sentie assez en danger pour\ns’enfuir.\n
375	0x177510	96081	10	latin	v_bri_dsl0190_000_0	Quoi que j’aie pu faire, si Coldman l’avait trouvée,\nelle aurait...\n
375	0x177510	96081	11	latin	v_bri_dsl0190_000_0	Tu as raison. C’est vrai, j’ai voulu la sauver.\n
375	0x177510	96081	12	latin	v_bri_dsl0190_000_0	Mais pas si cela signifiait des retards dans la\nconception de l’unité.\n
375	0x177510	96081	13	latin	v_bri_dsl0190_000_0	Donc, tu as fait en sorte qu'elle puisse s'échapper.\n
375	0x177510	96081	14	latin	v_bri_dsl0190_000_0	Tu me crois aussi sentimentale que ça ?\n
375	0x177510	96081	15	latin	v_bri_dsl0190_000_0	Je reconnais que la sécurité était un peu relâchée.\n
375	0x177510	96081	16	latin	v_bri_dsl0190_000_0	Il n’aurait pas été difficile pour elle de s’échapper\ndu bâtiment.\n
375	0x177510	96081	17	latin	v_bri_dsl0190_000_0	C’est une fois qu’elle a été dehors que ça s’est\ngâté pour elle.\n
375	0x177510	96081	18	latin	v_bri_dsl0190_000_0	Je ne lui ai absolument rien fait qui mérite des\nremontrances. C’est bien clair ?\n
375	0x177510	96081	19	latin	v_bri_dsl0190_000_0	OK, je te crois.\n
376	0x1781f0	96287	0	latin	v_bri_dsl0090_000_0	En quoi l’IA de ZEKE est-elle différente de celle du\nPeace Walker ?\n
376	0x1781f0	96287	1	latin	v_bri_dsl0090_000_0	L’IA de ZEKE n’est pas une réplique des\nprocessus cognitifs humains.\n
376	0x1781f0	96287	2	latin	v_bri_dsl0090_000_0	Elle n’est pas programmée pour décider d’une\nriposte nucléaire.\n
376	0x1781f0	96287	3	latin	v_bri_dsl0090_000_0	Mais elle est capable d’une grande autonomie au\ncombat\n
376	0x1781f0	96287	4	latin	v_bri_dsl0090_000_0	quand elle reçoit ses ordres d’un pilote.\n
376	0x1781f0	96287	5	latin	v_bri_dsl0090_000_0	Elle peut protéger l’infanterie, détruire l’ennemi et\nsi on lui en donne l’ordre...\n
376	0x1781f0	96287	6	latin	v_bri_dsl0090_000_0	Tirer un missile nucléaire.\n
376	0x1781f0	96287	7	latin	v_bri_dsl0090_000_0	Espérons que ça n’arrivera jamais.\n
376	0x1781f0	96287	8	latin	v_bri_dsl0090_000_0	Tout à fait d’accord.\n
376	0x178560	96342	0	latin	v_bri_mis_dsl0010_010_0	Il faut que je t’explique le système de synthèse\nvocale de ZEKE.\n
376	0x178560	96342	1	latin	v_bri_mis_dsl0010_010_0	Un système de synthèse vocale ?\n
376	0x178560	96342	2	latin	v_bri_mis_dsl0010_010_0	Les humains s'expriment pour les armes\nconventionnelles qu’ils utilisent.\n
376	0x178560	96342	3	latin	v_bri_mis_dsl0010_010_0	Une arme intelligente, c’est tout autre chose.\n
376	0x178560	96342	4	latin	v_bri_mis_dsl0010_010_0	Si l’IA ne peut pas communiquer avec les troupes\nqui l'accompagnent, comment pourrait-elle\nfonctionner en tant qu'unité ?\n
376	0x178560	96342	5	latin	v_bri_mis_dsl0010_010_0	C’est juste. La communication verbale est très\nimportante au combat.\n
376	0x178560	96342	6	latin	v_bri_mis_dsl0010_010_0	C’est pour ça qu’une unité IA a besoin d’un\nsystème lui permettant de parler.\n
376	0x178560	96342	7	latin	v_bri_mis_dsl0010_010_0	Pour être plus précise, il n’y avait que le Peace\nWalker à avoir la capacité de générer\nspontanément de la parole.\n
376	0x178560	96342	8	latin	v_bri_mis_dsl0010_010_0	Les autres IA ne font que répéter des messages\npréenregistrés en fonction de la situation.\n
376	0x178560	96342	9	latin	v_bri_mis_dsl0010_010_0	ZEKE n’est pas différent. Mais tu peux régler\ntoi-même les messages à ta guise.\n
